candidate_pool_key	audit_case_key	audit_split_code	concept_key	concept_type_code	retrieved_by_baselines_json	baseline_ranks_json	best_retrieval_tier_code	best_tier_order	best_candidate_rank	retrieval_status_codes_json	matched_expression_identity_sha256s_json	signal_ledger_by_baseline_json	signal_ledger_sha256
audit_candidate.round2b.sha256_0b4175fb4fa7a8db2c4fc2e50f377f9924592bf07546456e0b273f0a3ca5f5bd	audit_case.round2b.sha256_94c952d70aba4434b1223050720a4ce669fb036354846436b62556e3b7fb7360	held_out	sensory.black_tea	sensory_attribute	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""composite_has_component"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""composite.earl_grey"",""signal_ledger"":[{""relation_type_code"":""composite_has_component"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""composite.earl_grey"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	9289242fa1c31996c3f917ac609b6be401416c2dca8636823b31ce61a82cd240
audit_candidate.round2b.sha256_8d526cde1fad26fd92744efe4a12d2159f1bd384cdc40859bb023c83e22d0328	audit_case.round2b.sha256_94c952d70aba4434b1223050720a4ce669fb036354846436b62556e3b7fb7360	held_out	sensory.bergamot	sensory_attribute	"[""D""]"	"{""D"":3}"	D	4	3	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":3,""relation_type_code"":""consumer_reference_for"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""composite.earl_grey"",""signal_ledger"":[{""relation_type_code"":""consumer_reference_for"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""composite.earl_grey"",""traversal_direction"":""OUTGOING"",""value"":1}],""traversal_direction"":""OUTGOING""}]"	aa20fe6daf7e6a9a0fdca93d776df12c402d873924449782859991865de2893b
audit_candidate.round2b.sha256_f3eb7af39245eef224fec75b79860c434603b4ed6592edbbd0a9c6c910d9ce2f	audit_case.round2b.sha256_9a444cd2a4e76753c004a68a17267f04fd40d2fc5e0fb199ef579141defa215a	held_out	sensory.sweet	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""9c3bdc6e4fe8827198c18c057afef6ffba525bef63e8561322fdd7d07829fcf2""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_72d504479a5c4071d6248ab9aa53b47f9d1d730ed30bbba43fa4756ca3b9d7b9	audit_case.round2b.sha256_9a444cd2a4e76753c004a68a17267f04fd40d2fc5e0fb199ef579141defa215a	held_out	category.taste_oral	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.sweet"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.sweet"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	8a18c343c9add682fb2bc15a59ab19d178506f680b66111d0836acbcb70963c7
audit_candidate.round2b.sha256_7abb632f6df4eb3f384b93baed99ad821a04be0ef97d6c5077e920d5bc9c735f	audit_case.round2b.sha256_a306abde47a94337e5ce1e9a92776e89d43c7a5cc4106cdfa16c0c2cf6648d71	held_out	sensory.blueberry	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""ec2f861050cfb938b8b466f3df374d8e223fcdbd5c50fbf698e95e3ecdc3e3e2""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_08e9c15025a5ab3f3b7fda5ec5a15264031facb8913a9bab56ec04a084c36261	audit_case.round2b.sha256_a306abde47a94337e5ce1e9a92776e89d43c7a5cc4106cdfa16c0c2cf6648d71	held_out	category.berry	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.blueberry"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.blueberry"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	65a99bd0e042d3c1f56e016b7920e2b460a28554bff01c47f6d325707297b44e
audit_candidate.round2b.sha256_19e3641ebc861dae5edd65ecb803f743319ea84ff48f5fd8faedddf52f0e8a9b	audit_case.round2b.sha256_a48e810ec698dfacd31e126360b5cacd822d77369cba7615e49f341936e1a819	development	sensory.butter	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""dbb0db3841dea5a2093879b9556955f76874cf8b3e939ad854439826ab918a4f""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_a2c7754c720cf1eb321a676eab463241b40fe4413ee936f8f1246db76b2ecf9c	audit_case.round2b.sha256_a48e810ec698dfacd31e126360b5cacd822d77369cba7615e49f341936e1a819	development	category.sweet_brown	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.butter"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.butter"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	3129f84a00c14885da61c60ef5926d122f52a03d03630722d2470367981acee0
audit_candidate.round2b.sha256_90191faca89c130fd3e931121c06126d703b4c97f75ddc02ba57cf6494f695a6	audit_case.round2b.sha256_aa8689e74bb08e50ad843f41d94cd369664ca156864fbf5ec280ec8e4d47c3ed	development	sensory.brown_sugar	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""11876af52d0c4698be3901fe76c90c8f4330575f2671a3948e5da14c995b6fcc""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_f9d6f529352653dbf3ec42797429c98698a132077343a07a35808da5142932c9	audit_case.round2b.sha256_aa8689e74bb08e50ad843f41d94cd369664ca156864fbf5ec280ec8e4d47c3ed	development	category.sweet_brown	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.brown_sugar"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.brown_sugar"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	4bac62f6f992c5805ebfa29d6b056344374b4b256b1f6088fc1d30083784e224
audit_candidate.round2b.sha256_dce8272b4c3698fcb8bcc4a9ff30b41d15a747a7d6d4cf9789cedc5450609fc2	audit_case.round2b.sha256_abe30834fb96c2c3a35288190e5357c9446e47d526b1c7f0841dffdfac54e31f	held_out	sensory.apple	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""797b295f925acdf4df289193de9d854077d9dc2419a18316150c76c9310f6a28""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_7e0145425bee7a342bc39a3632558365b98b3816d150edc11e16802bc1a078f3	audit_case.round2b.sha256_abe30834fb96c2c3a35288190e5357c9446e47d526b1c7f0841dffdfac54e31f	held_out	category.orchard_fruit	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.apple"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.apple"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	0e839868098b55a1562541f81e5e3800c8c44f5c08a68129af3e6ef080cd7576
audit_candidate.round2b.sha256_f4520b72d3e47084977578e936f7b259dd68c0f31b000a63188a9d0e7c571af8	audit_case.round2b.sha256_af35ec8b539348f091545156ad894cf6a7e2fac31ef18a3ff64220372e31fd1e	held_out	sensory.malt	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""363209670038d5a5bc1278ad15679c932886ccff9b00180c74ea13d4b3a0d582""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_21de542212d1be237193126d3b771767488ffa418b0cee46bc071fb96b79878d	audit_case.round2b.sha256_af35ec8b539348f091545156ad894cf6a7e2fac31ef18a3ff64220372e31fd1e	held_out	category.grain_baked	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.malt"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.malt"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	3aa8c84df2ecd3d14ed33ed37bacaec81495c018f406005a7c8d2fad39207b1d
audit_candidate.round2b.sha256_84ce4f460550dc38a90f26613f84e677ef52fa819be4c4973d87b7c04a3c1ea0	audit_case.round2b.sha256_b2bef9dd546633b6dfb050d8ca2b9c11391570b3691d4b000589ae26ac32dacb	held_out	sensory.orange	sensory_attribute	"[""A"",""B"",""C"",""D""]"	"{""A"":1,""B"":1,""C"":1,""D"":1}"	A	1	1	"[""RESOLVED""]"	"[""9c964d0f449ce93ccaeae2118c52cff04bbc1e357f2487aab0225b3db585893b""]"	"[{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""A"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""B"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""C"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null},{""candidate_rank"":1,""relation_type_code"":null,""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""A"",""seed_concept_key"":null,""signal_ledger"":[{""signal_code"":""normalized_phrase_match"",""value"":true},{""signal_code"":""raw_surface_exact"",""value"":true}],""traversal_direction"":null}]"	9c38b1ca1cdb1b55d17ee61898c49004cb5396f07703150c02dcb205a09d2838
audit_candidate.round2b.sha256_caa6f68e161bfd27e5290b4bb4772a19b41702c9438df54f5860e4a8493dc113	audit_case.round2b.sha256_b2bef9dd546633b6dfb050d8ca2b9c11391570b3691d4b000589ae26ac32dacb	held_out	category.citrus	category	"[""D""]"	"{""D"":2}"	D	4	2	"[""CANDIDATE""]"	[]	"[{""candidate_rank"":2,""relation_type_code"":""broader_than"",""retrieval_baseline_code"":""D"",""retrieval_tier_code"":""D"",""seed_concept_key"":""sensory.orange"",""signal_ledger"":[{""relation_type_code"":""broader_than"",""signal_code"":""typed_graph_hop"",""source_concept_key"":""sensory.orange"",""traversal_direction"":""INCOMING"",""value"":1}],""traversal_direction"":""INCOMING""}]"	5f36e0e736c484e9ce447e92d184dcec38fdcb0377d7ae23b1f3fc7ae4466953
