human_audit_item_id	audit_sequence	descriptor_assertion_id	source_family_id	source_artifact_id	effective_record_id	coffee_identity_id	year_id	publication_layer	source_native_form_id	restricted_source_pointer	machine_disposition	machine_output_atom_ids	machine_mapping_states	machine_concept_cluster_ids	collection_tier	blind_review_order_sha256	reviewer_id	human_disposition	human_split_count	human_concept_decision	human_error_category	human_review_note	human_reviewed_at
human-semantic-audit:ead00b890455da85e7d54b38	775	assertion-b2:d3bf9b377099d6221c14facf	family.ace_cup_of_excellence	artifact-b2:360cc38fb8b3f55920cdf2c4	effective-b2:89a5feb982518a8835bb73dc	coffee-b2:f054c2932ce9ca8799159bfb	year.2018	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:55d768490f57b3205737fae4	hash:sha256:44aab76d3e40d10fecf2238511c8fb7a185eb9672b7764dcb4ad6f67fc2211e7	VALID_COMPOUND_SPLIT	cleaned-output-atom:d6216ae50913b5b59247fb97|cleaned-output-atom:e3821a5da8993db494767eeb|cleaned-output-atom:5a739342db1021b672e4a930	MODIFIER_OF_EXISTING_CONCEPT|QUALITY_OR_STRUCTURE_ATTRIBUTE|GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:89dcf9f9f8e0130f56dfc653|concept-cluster:1bbe75434eceb735c8a8ee29|concept-cluster:5fbe87e6ba7c510a534af8d9	SILVER	de5dd72ec92300bee88f8ae8ebd5633e76e7a4866be2c0f27dc8b0f81f1edcc2							
human-semantic-audit:1fa0f781afa78e8b2a5d7807	776	assertion-b2:ef26208cfc0bbf393347696b	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:2ba503d2c811d2f5c10662d9	coffee-b2:310072076c8af13d6e0d5e6e	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:4e13036242884ae12e0b35f5	hash:sha256:5c17304ab90bf75e3450593cb65826f26d8ca297d26db266c89517db70bee10a	VALID_COMPOUND_SPLIT	cleaned-output-atom:cfb2b05593fdc77d8bbaeab2|cleaned-output-atom:aaf36fb95e12ed56a3cb5166	MODIFIER_OF_EXISTING_CONCEPT|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:7c5499edbea9a980d5290740|concept-cluster:514e915a67f882159ecfd702	GOLD	df425a1567d4dc58245f3ec0b5b53138d1076db8b0a1665c1a11547bd31a8f79							
human-semantic-audit:aa4ce3c50beeae36349059ca	777	assertion-b2:27d974c21e26d9310acfc1a5	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:5f4c8b13abb37f1159ca7e58	coffee-post20k:b7a0f789563a8b52789c157c	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:27d974c21e26d9310acfc1a5	MODIFIER_ONLY	cleaned-output-atom:05a9212d7d7795cb3bd921d5	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	dfadbfcc05c402db2c1515cc1c3d960d4fc99fd55cfdeaf4599b7833510ea08c							
human-semantic-audit:7819ca78f90a254b14704145	778	assertion-b2:dd6e2d13f00e69183da2d704	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:a8d619585afbdb4cec2293d9	coffee-b2:9a157912c66cc45f8b4c5b78	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:099bbde85d2ab4f33035c0d4	hash:sha256:ea31e198b3916e9c279d069bd3dda1c2a691d809de8acb59a27c3c073dcec0ce	VALID_COMPOUND_PRESERVED	cleaned-output-atom:0b3f3fa2744381e06ca12055	EXISTING_CANONICAL_EXACT	concept-cluster:9e3735e073075f3f9406dc80	GOLD	e052a09a6dc09bb3d57ad702227d43e63f47c586f8b80fbee21beb194e1018c4							
human-semantic-audit:74c58ebf001e9405f7369f40	779	assertion-b2:09e68294baf4b21db4eb12a5	family.ace_cup_of_excellence	source-artifact:45ccd7b8461d8c5064a81771	effective-b2:be3cf40df42f0819985da706	coffee-b2:c16de6e7ef0c92bc0e9bb43e	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:09e68294baf4b21db4eb12a5	MODIFIER_ONLY	cleaned-output-atom:f669be96b42d9bc05f14e02c	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	SILVER	e0a4327dba7ff1089fc643c8e56c6047a0389088679fc60f3bdd4eea1cc68766							
human-semantic-audit:173ac8aef40d2ac3311bdadf	780	assertion-b2:8bb07092f4fe1ca957198fe8	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:91b7b2d1e789759f190f3d2f	coffee-b2:8f85190e4664391fcd3a5b8c	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:6c1ff09db3a73dc4a854f695	hash:sha256:a92fc97935a79f3ebf2dc27989cf3268bd9ecae1cd4288ba1fb2cfdeabde4b04	MODIFIER_ONLY	cleaned-output-atom:a9443329f137c08a5c3415f8	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:62fd02f633c6bb124bed0a29	GOLD	e0a814ead71253beebff8468f2e181b7c47dc483a00cf8dbbb53fea2cdc6251a							
human-semantic-audit:e0a5d9ee118cbc4869527b58	781	assertion-b2:9aedad15de665920b78c5d85	family.ace_cup_of_excellence	artifact-b2:7c0c28b145ee5ffee4e1b517	effective-b2:268db7259240730bb6f2d62f	coffee-b2:e97627fc5f7d39a1d9909ff1	year.2023	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:872bf483cf82a99880f30bc3	hash:sha256:6844735351b1af7129aef637e172523ac4a354dac97b67b639513958ff16a155	VALID_BROAD_SENSORY	cleaned-output-atom:140d38fd551fab5ae0af8358	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:85a01358939418c9214457ae	SILVER	e0c528d6d4cf79aec7014e528be734ed369148bec94166e2cb424fc5ac660f87							
human-semantic-audit:f1783aab317c9583c01ca521	782	assertion-b2:afff2ee33c636cded2ef96fe	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:c5b144064b488597f6845529	coffee-b2:8a46b23e1463d926f834f2e6	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c082456a7766e23a18db084c	hash:sha256:8a3d4a7ba61e4cd4501a7acf5b6b5e6a10e76111955bcf5c99abe97a55ccb2c8	MODIFIER_ONLY	cleaned-output-atom:309b778363adab1cc62827dd	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:514e915a67f882159ecfd702	GOLD	e11926f8e81758ee356cc4c3595cd36c992ed6939d85b9f16045a93f80301759							
human-semantic-audit:bdf86cb76085e9ffe0a2cef0	783	assertion-b2:72b0398f5c3adfba95d96478	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:121a56acad52f780412db9db	coffee-b2:121a56acad52f780412db9db	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:5ac8bcb824415f086cc38e51	hash:sha256:c2d266f9ca4b285672f48b55f70d57f26eb2961f02bdedd19bdb3f433f6a5544	VALID_STRICT_FLAVOR	cleaned-output-atom:9da7b626b7ecf46793985fc6	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:5418f4c1b1c24dffbd2a2533	SILVER	e138317172512663558359844141994f21646000bc2b5b7b877cc15f47974862							
human-semantic-audit:c672c5cdbd84dca766923822	784	assertion-b2:8f528d5d11e3cd126704acb0	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:04caa7bf1e425239c80cadb1	coffee-post20k:b36866299e58c7b09e376e83	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:07a81f02b607fa1ad8dda6bb	restricted://post20k_extension/assertions/assertion-b2:8f528d5d11e3cd126704acb0	VALID_STRICT_FLAVOR	cleaned-output-atom:a614c8603b66627ba90bbc27	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:9e5d5d7a8c97ee4071468b15	GOLD	e152b03f04def1930aa830bf48fa12ff9e515c9cf49bcd691e8cf1ca0940cff5							
human-semantic-audit:ea15621e8541795e157c3cc7	785	assertion-b2:f15608a46ccca6c24fb688b2	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:fdf2646324eb3b829282cde3	coffee-b2:258de099f92e4fe5f44288a7	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:184df936d41b2da8d10163ad	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	QUALITY_EVALUATION	cleaned-output-atom:b54b13405761f5e325b7e720	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:538baaf5ff94799d2cbed1ac	GOLD	e154f2c0686eee28062ea3d5a98a4084f7abf57d4cedfa75e2ed4bfd3ea46055							
human-semantic-audit:f2af767e0164720d2a90105f	786	assertion-b2:15d3f0f60bc86a9557588383	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:f758ab2b44afc8bee7355d6e	coffee-b2:3d3d3f40dfae7c9e6e1b9553	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:dca40757d00d1d85634daa89	hash:sha256:a727b2c5a54eade1e008d6f27389a3811472d3fe317856c843396ea9f51f5806	VALID_STRICT_FLAVOR	cleaned-output-atom:6d8a665ef5d5dbd583cab976	EXISTING_CANONICAL_EXACT	concept-cluster:021a37d5fcdab9f7756708ae	BRONZE	e17f7c9fbb09d4575a5a396a052a6b270687cd3c66a186e7782edae30fa61483							
human-semantic-audit:f68792231f27a92d46c40a7b	787	assertion-b2:cc255bf016ebf4fd30f5bd28	family.ace_cup_of_excellence	source-artifact:5e5812330deed3ce9d4e7e1e	effective-b2:fdf67604407199e6d0aa0c61	coffee-b2:398077f9e712a742eb55d89e	year.2026	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:872bf483cf82a99880f30bc3	restricted://post20k_extension/assertions/assertion-b2:cc255bf016ebf4fd30f5bd28	VALID_BROAD_SENSORY	cleaned-output-atom:dee62bccf9af983be3e344d8	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:85a01358939418c9214457ae	SILVER	e1837f5058ea982dd42fdb75fa6ac03ced0dd2d0f214bc2b6a4f2196aa7073b5							
human-semantic-audit:8e573fadd1123a22613f1bea	788	assertion-b2:140a65ad21435cdc499846f2	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:2c7fff72ec1a7eeef658417f	coffee-post20k:6a3c9e8815e3bc80e6807ddf	year.2022	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:140a65ad21435cdc499846f2	MODIFIER_ONLY	cleaned-output-atom:6a3350f21ef3077e6ab841d6	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	e21bc3f6c454919bc2db1b741f84305e336b8c4ebed9b495cabfb19d0171239f							
human-semantic-audit:752aaac6580445d17c5a8c78	789	assertion-b2:f37fd0a8765fa45ab29b1662	family.ace_cup_of_excellence	artifact-b2:d8d046a7d71e9c0c25975f64	effective-b2:18de3fe3ee22d62eebeb7b4f	coffee-b2:cdf5147e3fcc342737515a95	year.2023	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:70e1aa3f3f87a9b5f7edc3c9	hash:sha256:5cc12d1c341174350f6547be6ada3d2046ea7de13120c2aa2e6e40c29d931e07	VALID_DEFECT_OR_NEGATIVE_SENSORY	cleaned-output-atom:ac5f38637739c058a826be51	EXISTING_CANONICAL_EXACT	concept-cluster:ec084bd9684eb4b0ba5c232b	SILVER	e28a30f9312392e302f58e0f5b581a8e1e02feee8046367cade1e6f801d895de							
human-semantic-audit:9717bc404d697f053f17ba93	790	assertion-b2:aa179e17d9e52936988ceb1c	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:6c55606c1d9b80efa3fac1d2	coffee-b2:58871bfe5c896faead55d952	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:5386ea5db81c8579a3634388	hash:sha256:dacc7d46f4ae4c987bef7433f4c5b89d90a410213bb7702cc275f8606a4c801d	QUALITY_EVALUATION	cleaned-output-atom:b8adefbbe2a353a3a606a473	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:3be242c9f7beb3cf300b6657	BRONZE	e28c68b2e7b2ec277688ce38081f0023975d3961b17c9e64b03a6c4480c23fe8							
human-semantic-audit:b81131a8015b2d6f6414c887	791	assertion-b2:e7a043d6c8c0df5adb1bab31	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:a0120059e07e89c35d841b34	coffee-b2:ffdcbfe3d04dcbcccdc02af0	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:8185c1c3d5d44f32cd560d18	hash:sha256:ab654ca294f5bb9ba7bcf91e58affe1ab2d4ef51461f9e9be5fba9cb92d9fbc0	VALID_STRICT_FLAVOR	cleaned-output-atom:cd6a5590c63e12b7c64fac31	GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:fa6b621a4b163496e225d7a1	BRONZE	e2ba176c15ce67fb77c5a8712ae05d5c7d88b296798a89cc62a8fe82bb2e73c5							
human-semantic-audit:6a9b955de63f170a579ecddf	792	assertion-b2:f86723c24f56b4f1e24ab50c	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:841199e12b96862cbf73241b	coffee-b2:b2c7dfb77d004a912a2409a4	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:dca40757d00d1d85634daa89	hash:sha256:7801829fe136e1fb894a0c28c37b7c2d365a6452782ff38d9ae5047ff049eebc	VALID_STRICT_FLAVOR	cleaned-output-atom:2faf8dfc2f1e3d299d7f4026	EXISTING_CANONICAL_EXACT	concept-cluster:021a37d5fcdab9f7756708ae	BRONZE	e2ff09919c35f5fbd957d941c86c3c953189c5df3b3b2d9a3f3322b5986d8841							
human-semantic-audit:d3d2258dfd5cb2f576da98c7	793	assertion-b2:c9cef4f8355a8c55eb4840be	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:7590a395f07302a34de4a330	coffee-b2:2e32ae4109f52ef519c5fbc7	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:01e7c30f7fec479d601b6df8	hash:sha256:ac3f0bb01be2b57d7133da31473738262c6ee9d607ead917d222de2c85195481	MODIFIER_ONLY	cleaned-output-atom:a992a23c49aec80a0254cd01	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	BRONZE	e3191d330275a6946671e0d35ac3b3a88623920b32c9172a394a55c4be555cc3							
human-semantic-audit:8744b9c0acfa81361f9f8a4b	794	assertion-b2:c433d16f87bfcf43863191b0	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:6333e2b0f59e6c4e9f7e36a4	coffee-b2:52c7c736111e4cf2951f6349	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:e13fb53a594fa513afc34fa7	hash:sha256:bdd0377af770e68d7dbca8138d0ffd73ca11640334a4b90c2e37f9052254e0d0	VALID_STRICT_FLAVOR	cleaned-output-atom:2a6427ed698a9774107caabc	AMBIGUOUS_CONCEPT_BOUNDARY	concept-cluster:d8f5bf3545e22241cc971a44	GOLD	e38106a161dc616d870cff86a43abbb8a56ff6c57428fc3dd01722863964e886							
human-semantic-audit:c276b3ec2ae4842de59040af	795	assertion-b2:24269f73fdfb1a9812019c50	family.ace_cup_of_excellence	artifact-b2:da4e82a16d71400010c1802a	effective-b2:556f2806801b8667d933014e	coffee-b2:a7d07de96bb8852a44bfb06f	year.2018	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:c0905088ba5b80677849d482	hash:sha256:774d41b598d21e962dc0b7aee09e43a9916672d2cc2560097368297e3365e248	QUALITY_EVALUATION	cleaned-output-atom:77ec4dd11177f479becd5081	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:3be242c9f7beb3cf300b6657	SILVER	e3cd4b4f6956054675eaced2f3a8bb7cbb33b62bacf0c4c736931e392b7a4f45							
human-semantic-audit:c15a46e1c64047ef6f0ad334	796	assertion-current:74d0e0ce30fdce67192bb95c	family.ace_cup_of_excellence	capture-current:0716d43dedbfcb99393e7f81	effective-current:1cf75637c208a1513d29c617	coffee-current:1cf75637c208a1513d29c617	year.2009	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:7d108ddb9255c7f990a9ec23	hash:sha256:ff5bd5743b9b1cafdb91750d88653ee9e989b5b0887eec0ca6e35d33e3a6d9c1	UNRESOLVED	cleaned-output-atom:2c6688603e9a13d4760953b1	UNRESOLVED	concept-cluster:a82cb8fb5745af4322c4acd9	SILVER	e4192b3aecf3a5d2d4febfc86ec6401c7732eae3b1e97c2ce5a9a64a04c990cd							
human-semantic-audit:cd8163bc9033df1b07cc5b83	797	assertion-b2:00e8e2d46bc6916a12d3af43	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:79476fcb664e34248fb08fe6	coffee-b2:49680049bb9d378f81521106	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:510e9cd005e362235259c1db	hash:sha256:a6836e35789e2652cb5638838e5a20e9837f14bcd9e8c0f6662342590a68daba	VALID_COMPOUND_PRESERVED	cleaned-output-atom:09257118e2143cf465ea02e2	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	concept-cluster:550c354ca9f3411d5b5fe931	GOLD	e41fbb8d7694d24cd99ce33da8a84ffa8a7615cd60ed00193a0549f424ddd131							
human-semantic-audit:6b11b808c5aeb184ce8bb309	798	assertion-b2:98f7693d25d9d184d025d3e7	family.ace_cup_of_excellence	artifact-b2:e1e1c9a5d4e992fe2007d5ae	effective-b2:040a973d4a189843f23d22dc	coffee-b2:730d5faab98939d91f2daae6	year.2018	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:3313aef6660f7149e6012b66	hash:sha256:f6604acc11a5d41a884fb04209eb584e3e9c47e751e0f1e77c219a8ce700997d	VALID_COMPOUND_SPLIT	cleaned-output-atom:09d09036ce0d7271b9ea958f|cleaned-output-atom:93efd171ef322becfa9b2e5d	GENUINE_ONTOLOGY_CANDIDATE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:c997702f89b15f24e5c90620|concept-cluster:7c5499edbea9a980d5290740	SILVER	e43b04b4db3b262fac6b10fa35f3e0da1b4b164f4de3b696bf1998472382af43							
human-semantic-audit:17329a1b8af9e13f3b573eb2	799	assertion-b2:6ee585549041bf791eddb3b3	family.ace_cup_of_excellence	artifact-b2:916d7f82f2f33d698d788718	effective-b2:88d4002d6ad2bce02af4bee6	coffee-b2:2e548d0980f18b3b19b8d10c	year.2026	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:01e7c30f7fec479d601b6df8	hash:sha256:bf372aabec4fb4c465619a09e97269e420c6ff44e6972b156d690a1a548701e7	MODIFIER_ONLY	cleaned-output-atom:7de2fb381abcfd14089524a0	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	SILVER	e45d0b631acc2f5c9224154715c1374ce626b30df1313d1df6dc6015e35c1f46							
human-semantic-audit:4091ba68b84ee91fd80bce08	800	assertion-b2:3b4eeba79bbd5b5db3d1d9f7	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:51095fb25e821a34bb49ae51	coffee-b2:53e088465b764cd58f29e826	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:c082456a7766e23a18db084c	hash:sha256:13622e36845d1ff10ac62039e41a0f40dcfdc7c3dd52007969663a781c3080e0	MODIFIER_ONLY	cleaned-output-atom:2faa1eac8382334cb2b4b4d7	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:514e915a67f882159ecfd702	GOLD	e4c183033739ebe878128241acd90a0f3b6f6dbe7bcaad948392e911683a78da							
human-semantic-audit:885dc62062f16e4e04ff48e0	801	assertion-b2:b06aa7acbda555af162d8942	family.ace_cup_of_excellence	source-artifact:1e47d976e477d38ddad74c55	effective-b2:9dec57d343a19dee208f4ad8	coffee-b2:e55e9848572d0c56274cef3e	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:cd30349fc567320e79479fc5	restricted://post20k_extension/assertions/assertion-b2:b06aa7acbda555af162d8942	PROCESS_OR_ORIGIN_METADATA	cleaned-output-atom:00daea8b33094a09c6d616cc	NON_DESCRIPTOR	concept-cluster:2a0ea756032be2c8dab247ce	SILVER	e4d172f6d5b1f384eaac3c788427b0de60045a0f24c93de18fefff39921b1af5							
human-semantic-audit:28da8c8b99b779ed6c703216	802	assertion-b2:82c820326ecb997caddc2a30	family.ace_cup_of_excellence	source-artifact:b528c8124b4fc1749429bcce	effective-b2:5e96f16618185b7b6ac69ad9	coffee-b2:9c69dd614eeb3b0464127a25	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:6c99a1af48f3889066dc6083	restricted://post20k_extension/assertions/assertion-b2:82c820326ecb997caddc2a30	NON_DESCRIPTOR	cleaned-output-atom:2b442c4d5e79c0269f15deeb	NON_DESCRIPTOR	concept-cluster:acdba9952dffa60e5f23d9e6	SILVER	e4efc36caa289cef61fadc5d79cf6b53c4cd9ced9a92aa5bb2782d92bc2c0583							
human-semantic-audit:9dcdb3013903892855e945e7	803	assertion-b2:bdf8d33f1bb7a345db788019	family.ace_cup_of_excellence	source-artifact:7ab2dd2ef102ec62b6a701e1	effective-b2:83619c1128d62290e011ea00	coffee-b2:d90f43adeb41c3b42217f767	year.2024	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:a1a4ea6332e3700e8f4f0c39	restricted://post20k_extension/assertions/assertion-b2:bdf8d33f1bb7a345db788019	NON_DESCRIPTOR	cleaned-output-atom:044674987f981b1d05e80693	NON_DESCRIPTOR	concept-cluster:e0d21f2e7704734b96aa42bb	SILVER	e4f68e892630c12618bcf05a80ef49830d366a2b3044d010c5765bc3bb1f3ed1							
human-semantic-audit:ff666974f035f2a529869997	804	assertion-b2:cbeecaff01b2fa3b7ff2e296	family.coffee_board_of_india_fine_cup	artifact-b2:67cf3d0e9cb42b7046f775da	effective-b2:8287d29a09f5eb4e5a83344b	coffee-b2:8287d29a09f5eb4e5a83344b	year.2019	OFFICIAL_AUCTION_LOT_SENSORY_FIELD	source-form:4e934c3a09c0e511960aadee	hash:sha256:06294617f18064d39bceaffbc47f75e6f86bdbf334e8fa7b6a68e748de6161be	VALID_COMPOUND_SPLIT	cleaned-output-atom:6e3316f811a7b4e06dd40438|cleaned-output-atom:1946b539b639a273d9e7534b	QUALITY_OR_STRUCTURE_ATTRIBUTE|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:3efeb5625d37739b90fc2053|concept-cluster:f4667d8c54a242c4ffef007d	SILVER	e55a57db4136bc614d8933692667fdbfe4677a79284039110e9bfba2441b6969							
human-semantic-audit:19d986cb9b544b5431b57977	805	assertion-b2:3c6154c9c6e3d4d52c67b4c0	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:4ec6069ca1af6c9af983cd9e	coffee-b2:5156077d048c20f6a9184837	year.2026	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:e4378e9c551f7f9cc1539326	hash:sha256:129594d28d7ef12b2e437039ae844a1da20740a98033ba5598245ae5a2c1ed5c	VALID_BROAD_SENSORY	cleaned-output-atom:48ea7baecf3ea263c8709255	QUALITY_OR_STRUCTURE_ATTRIBUTE	concept-cluster:89815ab731cb2c2b38bd3f75	BRONZE	e638c4793cc4fec8d06c1cdffb0e1e3cdb85083de81df4fef2ef18bebfb94f9b							
human-semantic-audit:56d6fa151f95e8ddb0de2783	806	assertion-b2:63be60a5b4679f21b50299f0	family.project_origin	artifact-b2:7513f5ee31b0a0438262d0c0	effective-b2:37f07dc7f148134014d47de5	coffee-b2:7a1121816cddd9f4e64e5c8f	year.2025	PROFESSIONAL_COMMERCIAL_SENSORY_FIELD	source-form:3f910450fc21219fd02ace92	hash:sha256:50ee67bbf7a73b80c72b0e55bec27d5c66ec35c0bd41be261cb82119ca91764f	VALID_COMPOUND_SPLIT	cleaned-output-atom:c0c5177882d3804e20d7ae5d|cleaned-output-atom:80d502de8847fc425367e3cd	AMBIGUOUS_CONCEPT_BOUNDARY|MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:d8f5bf3545e22241cc971a44|concept-cluster:9ee7ffa6d911069085391680	BRONZE	e67aedf45f180e2fea656e4cb023c2264740d879580a18186a339a977d2fc999							
human-semantic-audit:1b36e6e8a0b5f7bd3e38d21e	807	assertion-b2:978b85cc8dae2a3e1e6f4473	family.zenodo_golovinsky_q_grader_dataset	artifact-b2:85df699ea18f5849ef310410	effective-b2:031981af7b533f0d631c1485	coffee-b2:1de620983b67cdeb9f4f623a	year.2026	JUDGE_LEVEL_OBSERVATION	source-form:dce34e094109d0c0e096b1c3	hash:sha256:bedd8328a7f8e15c8687e17b4522a202793432c5c53e0e7fcbebae3211b3208a	VALID_COMPOUND_PRESERVED	cleaned-output-atom:0a20ccd71580b4fb36f801ae	EXISTING_CANONICAL_EXACT	concept-cluster:d2f7359bb44630f029238163	GOLD	e6c383d1133196e2c3f28be2989773c7b6a1d41b7ec45ea47a6c22266a8f7047							
human-semantic-audit:4a55eb033efc7c46b439c84e	808	assertion-b2:6105f1f8fe51b6ae8b24b61d	family.frontiers_inera_robusta_q_grader_panel	source-artifact:afadd6ca20ca86ec495bd740	effective-post20k:53ef04a0a707239550545072	coffee-post20k:b73206287ba0444d9f3153a8	year.2021	TRAINED_PANEL_SAMPLE_CONSENSUS	source-form:01e7c30f7fec479d601b6df8	restricted://post20k_extension/assertions/assertion-b2:6105f1f8fe51b6ae8b24b61d	MODIFIER_ONLY	cleaned-output-atom:cf857093693404dfb5fc3ff9	MODIFIER_OF_EXISTING_CONCEPT	concept-cluster:527fc2be53e4a1f199e90a03	GOLD	e763bd47e70c27d42c18673fa428b88f8523ef9759cf40d829e1b6b26537249e							
human-semantic-audit:bb1945cbc9bf65bac02919cd	809	assertion-b2:46155495b5a579a0dcb710f1	family.ace_cup_of_excellence	source-artifact:4fc68893dfc38572b006e349	effective-b2:fef5e409c0137ab3bc11271b	coffee-b2:5e3373552d15af91eeabb12b	year.2025	GENERIC_ORGANIZER_SENSORY_FIELD	source-form:cfa799ce2be3ec38f6c16e02	restricted://post20k_extension/assertions/assertion-b2:46155495b5a579a0dcb710f1	VALID_COMPOUND_SPLIT	cleaned-output-atom:5ea82023b7f799cfe6240857|cleaned-output-atom:64f3d6238740f17628924fc1|cleaned-output-atom:0389864a4e2d140c78dad123	MODIFIER_OF_EXISTING_CONCEPT|GENUINE_ONTOLOGY_CANDIDATE|GENUINE_ONTOLOGY_CANDIDATE	concept-cluster:527fc2be53e4a1f199e90a03|concept-cluster:5aa8a846d0c5a58289270794|concept-cluster:77a83ecf3e80796d59cca3fd	SILVER	e79c1139e52b620891167dc06f317cbdddd74851e2fb8374524db06b52790563							
